2.6259996891,-3.20176124573,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.3720010221
3.88489699364,-3.20176124573,52.8822006283,90.5364074707,1.15125012398,-4.87187147141,60.9611053467,0.500106751919
2.6259996891,-3.20176124573,52.8822006283,42.7386665344,1.15125012398,-4.87187147141,60.9611053467,0.500106751919
2.6259996891,-2.32464358514,52.8822006283,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.500106751919
2.6259996891,-2.81255722625,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.3720010221
2.6259996891,-3.20176124573,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.500106751919
2.6259996891,-3.20176124573,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.500106751919
2.6259996891,-2.76612999402,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.570008118942
2.6259996891,-2.76612999402,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,60.9611053467,0.570008118942
2.6259996891,-2.76612999402,34.9592001408,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.465752450774
3.33677072073,-2.76612999402,42.8120803833,42.7386665344,1.18615436554,-4.87187147141,51.1939083478,0.465752450774
2.6259996891,-2.76612999402,52.233117569,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,52.233117569,42.7386665344,1.57079637051,-4.87187147141,40.0502401889,0.413388674637
3.40933609558,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-2.85666086469,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.57079637051,-4.87187147141,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.57079637051,-4.87187147141,40.0502401889,0.413388674637
3.40933609558,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-2.85666086469,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,55.3097128124,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,55.3097128124,0.413388674637
3.40933609558,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,55.3097128124,0.343427219742
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,55.3097128124,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.413388674637
1.87956783108,-1.78256094378,84.1092443611,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.413388674637
2.6259996891,-2.76612999402,56.6675298029,42.7386665344,1.09204384012,-4.87187147141,40.0502401889,0.413388674637
3.59101186318,-2.76612999402,56.6675298029,42.7386665344,1.18615436554,-4.87187147141,40.0502401889,0.413388674637
3.59101186318,-1.48155639529,70.0213650967,42.7386665344,1.18615436554,-3.5352733037,40.0502401889,0.305592331204
1.87956783108,-2.76612999402,56.6675298029,23.1451138446,1.18615436554,-5,40.0502401889,0.413388674637
1.87956783108,-2.76612999402,56.6675298029,23.1451138446,1.18615436554,-5,40.0502401889,0.413388674637
1.87956783108,-2.76612999402,56.6675298029,23.1451138446,1.18615436554,-5,40.0502401889,0.413388674637
1.87956783108,-1.48155639529,70.0213650967,23.1451138446,1.18615436554,-5,40.0502401889,0.413388674637
1.87956783108,-4.14697512486,70.0213650967,23.1451138446,1.18615436554,-5,37.082263647,0.413388674637
1.17736676743,-1.48155639529,70.0213650967,23.1451138446,0.832649918793,-2.95307110532,45.1948716363,0.413388674637
1.17736676743,-1.48155639529,70.0213650967,23.1451138446,0.832649918793,-2.95307110532,45.1948716363,0.413388674637
1.87956783108,-1.48155639529,70.0213650967,23.1451138446,1.18615436554,-5,40.0502401889,0.413388674637
1.17736676743,-1.48155639529,87.6978155661,23.1451138446,1.18615436554,-3.16929501469,40.0502401889,0.569279511249
1.87956783108,-1.48155639529,70.0213650967,22.5232719496,1.18615436554,-5,37.082263647,0.569279511249
2.80417132573,-1.48155639529,70.0213650967,27.0273921753,1.18615436554,-3.99190366268,37.082263647,0.413388674637
3.33111071587,-1.48155639529,67.6276936163,23.1451138446,0.963795900542,-5,37.082263647,0.236932247877
2.80417132573,-1.48155639529,70.0213650967,27.0273921753,1.18615436554,-5,50.9859818094,0.413388674637
3.33111071587,-1.48155639529,70.0213650967,27.0273921753,1.18615436554,-5,37.082263647,0.236932247877
2.97723507881,-1.48155639529,36.0433299278,61.1437454224,1.18615436554,-1.08178520203,37.082263647,0.709094941616
2.97723507881,-1.00875401497,65.7646484375,61.1437454224,1.33318901062,-1.08178520203,38.6079101562,0.709094941616
2.97723507881,-1.00875401497,65.7646484375,61.1437454224,1.33318901062,-1.08178520203,38.6079101562,0.709094941616
4.00292016304,-1.00875401497,70.0213650967,61.1437454224,1.33318901062,-1.04208283135,44.6993267467,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,91.0584945679,1.33318901062,-1.04208283135,66.4850670293,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,32.7650138266,1.57079637051,-1.04208283135,66.4850670293,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,91.0584945679,0.908592402935,-1.04208283135,66.4850670293,0.709094941616
4.00292016304,-2.69000483108,70.0213650967,91.0584945679,1.28090510514,-1.04208283135,66.4850670293,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,91.0584945679,0.908592402935,-1.04208283135,66.4850670293,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,52.6815266697,1.28090510514,-0.822727871691,66.4850670293,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,73.9232020788,0.908592402935,-0.822727871691,35.8562661358,0.709094941616
4.00292016304,-2.09750255605,70.0213650967,73.9232020788,0.908592402935,-1.04208283135,66.4850670293,0.709094941616
4.00292016304,-1.48860210887,70.0213650967,68.9240427392,0.908592402935,-1.04208283135,100,0.428514077059
4.00292016304,-2.69000483108,80.3238180995,52.4005902574,0.908592402935,-1.04208283135,88.8589200741,0.428514077059
4.07766741791,-1.99429102597,80.3238180995,52.4005902574,0.908592402935,-0.708680309138,88.8589200741,0.671190977097
4.07766741791,-1.99429102597,80.3238180995,52.4005902574,0.908592402935,-0.708680309138,88.8589200741,0.671190977097
2.18227989541,-2.69000483108,75.1232661411,91.0584945679,0.908592402935,-1.04208283135,88.8589200741,0.428514077059
4.07766741791,-2.69000483108,75.1232661411,42.013969372,0.908592402935,-1.03445897046,88.8589200741,0.428514077059
4.07766741791,-2.69000483108,80.3238180995,52.4005902574,0.908592402935,-0.944699536516,100,0.428514077059
